"","GO.ID","Term","Annotated","Significant","Expected","Rank in elimFisher","classicFisher","elimFisher"
"327","GO:0010154","fruit development",1378,3,2.54,327,"1.000","0.4720"
"328","GO:0051641","cellular localization",1379,3,2.55,328,"1.000","0.4725"
"329","GO:0009642","response to light intensity",358,1,0.66,329,"1.000","0.4867"
"330","GO:0042254","ribosome biogenesis",362,1,0.67,330,"1.000","0.4906"
"331","GO:0044706","multi-multicellular organism process",366,1,0.68,331,"1.000","0.4944"
"332","GO:0009856","pollination",366,1,0.68,332,"1.000","0.4944"
"333","GO:0008104","protein localization",892,2,1.65,333,"0.252","0.4944"
"334","GO:0009451","RNA modification",371,1,0.69,334,"0.499","0.4991"
"335","GO:0060255","regulation of macromolecule metabolic process",4126,8,7.62,335,"1.000","0.5017"
"336","GO:0006811","monoatomic ion transport",374,1,0.69,336,"1.000","0.5019"
"337","GO:0080134","regulation of response to stress",907,2,1.67,337,"1.000","0.5034"
"338","GO:0051128","regulation of cellular component organization",377,1,0.7,338,"1.000","0.5047"
"339","GO:0007389","pattern specification process",378,1,0.7,339,"1.000","0.5056"
"340","GO:0006974","cellular response to DNA damage stimulus",385,1,0.71,340,"1.000","0.5121"
"341","GO:0048731","system development",4174,8,7.71,341,"1.000","0.5160"
"342","GO:0033365","protein localization to organelle",395,1,0.73,342,"1.000","0.5212"
"343","GO:0048827","phyllome development",948,2,1.75,343,"1.000","0.5273"
"344","GO:0006725","cellular aromatic compound metabolic process",6921,13,12.78,344,"1.000","0.5286"
"345","GO:0010468","regulation of gene expression",3678,7,6.79,345,"0.834","0.5297"
"346","GO:0065007","biological regulation",8017,15,14.8,346,"1.000","0.5327"
"347","GO:0040008","regulation of growth",408,1,0.75,347,"1.000","0.5328"
"348","GO:0009555","pollen development",414,1,0.76,348,"0.538","0.5380"
"349","GO:0009888","tissue development",2067,4,3.82,349,"0.538","0.5381"
"350","GO:0016051","carbohydrate biosynthetic process",415,1,0.77,350,"1.000","0.5389"
"351","GO:1905392","plant organ morphogenesis",971,2,1.79,351,"1.000","0.5405"
"352","GO:0033993","response to lipid",2679,9,4.95,352,"1.000","0.5406"
"353","GO:0006511","ubiquitin-dependent protein catabolic process",422,1,0.78,353,"0.545","0.5449"
"354","GO:0006082","organic acid metabolic process",2087,4,3.85,354,"0.159","0.5459"
"355","GO:0022613","ribonucleoprotein complex biogenesis",427,1,0.79,355,"1.000","0.5492"
"356","GO:0035556","intracellular signal transduction",432,1,0.8,356,"0.553","0.5534"
"357","GO:0019941","modification-dependent protein catabolic process",438,1,0.81,357,"1.000","0.5584"
"358","GO:0048869","cellular developmental process",1578,3,2.91,358,"0.282","0.5650"
"359","GO:0006139","nucleobase-containing compound metabolic process",5988,11,11.06,359,"1.000","0.5667"
"360","GO:0043632","modification-dependent macromolecule catabolic process",454,1,0.84,360,"1.000","0.5716"
"361","GO:0090304","nucleic acid metabolic process",5493,10,10.14,361,"1.000","0.5799"
"362","GO:0009416","response to light stimulus",2180,4,4.03,362,"1.000","0.5817"
"363","GO:0046483","heterocycle metabolic process",6600,12,12.19,363,"1.000","0.5834"
"364","GO:0006091","generation of precursor metabolites and energy",471,1,0.87,364,"1.000","0.5851"
"365","GO:0009791","post-embryonic development",2766,5,5.11,365,"0.606","0.5908"
"366","GO:0032502","developmental process",6640,12,12.26,366,"1.000","0.5932"
"367","GO:0005975","carbohydrate metabolic process",1070,2,1.98,367,"1.000","0.5941"
"368","GO:0048856","anatomical structure development",6114,11,11.29,368,"1.000","0.5985"
"369","GO:0007275","multicellular organism development",5017,9,9.26,369,"1.000","0.5993"
"370","GO:0048580","regulation of post-embryonic development",491,1,0.91,370,"1.000","0.6005"
"371","GO:0051603","proteolysis involved in protein catabolic process",508,1,0.94,371,"1.000","0.6131"
"372","GO:0009893","positive regulation of metabolic process",1112,2,2.05,372,"0.089","0.6155"
"373","GO:0006886","intracellular protein transport",513,1,0.95,373,"1.000","0.6167"
"374","GO:0009314","response to radiation",2295,4,4.24,374,"1.000","0.6239"
"375","GO:0048608","reproductive structure development",2330,4,4.3,375,"1.000","0.6362"
"376","GO:0061458","reproductive system development",2330,4,4.3,376,"1.000","0.6362"
"377","GO:0048229","gametophyte development",565,1,1.04,377,"1.000","0.6527"
"378","GO:0048367","shoot system development",1792,3,3.31,378,"1.000","0.6534"
"379","GO:0034641","cellular nitrogen compound metabolic process",6910,12,12.76,379,"1.000","0.6569"
"380","GO:0040007","growth",1818,3,3.36,380,"0.286","0.6632"
"381","GO:2000026","regulation of multicellular organismal development",582,1,1.07,381,"1.000","0.6637"
"382","GO:0015031","protein transport",594,1,1.1,382,"1.000","0.6712"
"383","GO:0006790","sulfur compound metabolic process",595,1,1.1,383,"1.000","0.6719"
"384","GO:0048364","root development",1237,2,2.28,384,"0.646","0.6741"
"385","GO:0045184","establishment of protein localization",604,1,1.12,385,"1.000","0.6774"
"386","GO:0022622","root system development",1252,2,2.31,386,"1.000","0.6806"
"387","GO:0033554","cellular response to stress",1253,2,2.31,387,"1.000","0.6811"
"388","GO:0065003","protein-containing complex assembly",628,1,1.16,388,"0.692","0.6918"
"389","GO:1901360","organic cyclic compound metabolic process",7084,12,13.08,389,"1.000","0.6953"
"390","GO:0045935","positive regulation of nucleobase-containing compound metabolic process",638,1,1.18,390,"1.000","0.6976"
"391","GO:0019222","regulation of metabolic process",4849,8,8.95,391,"1.000","0.6990"
"392","GO:0051716","cellular response to stimulus",3793,10,7,392,"1.000","0.7011"
"393","GO:0046394","carboxylic acid biosynthetic process",645,1,1.19,393,"0.702","0.7016"
"394","GO:0006629","lipid metabolic process",1424,4,2.63,394,"1.000","0.7082"
"395","GO:0032501","multicellular organismal process",5459,9,10.08,395,"1.000","0.7085"
"396","GO:2000241","regulation of reproductive process",658,1,1.22,396,"1.000","0.7089"
"397","GO:0022414","reproductive process",3156,5,5.83,397,"1.000","0.7108"
"398","GO:0000003","reproduction",3173,5,5.86,398,"1.000","0.7155"
"399","GO:0016053","organic acid biosynthetic process",677,1,1.25,399,"1.000","0.7192"
"400","GO:0043436","oxoacid metabolic process",1986,3,3.67,400,"1.000","0.7223"
"401","GO:0010015","root morphogenesis",686,1,1.27,401,"0.724","0.7240"
"402","GO:0043933","protein-containing complex organization",709,1,1.31,402,"1.000","0.7359"
"403","GO:0009908","flower development",711,1,1.31,403,"1.000","0.7369"
"404","GO:0003006","developmental process involved in reproduction",2653,4,4.9,404,"1.000","0.7379"
"405","GO:0016070","RNA metabolic process",5021,8,9.27,405,"0.969","0.7385"
"406","GO:0030154","cell differentiation",1402,2,2.59,406,"0.919","0.7405"
"407","GO:0006508","proteolysis",727,1,1.34,407,"1.000","0.7448"
"408","GO:0032787","monocarboxylic acid metabolic process",744,1,1.37,408,"0.753","0.7529"
"409","GO:0090567","reproductive shoot system development",747,1,1.38,409,"1.000","0.7543"
"410","GO:0046907","intracellular transport",759,1,1.4,410,"1.000","0.7599"
"411","GO:0019748","secondary metabolic process",767,1,1.42,411,"1.000","0.7636"
"412","GO:0008610","lipid biosynthetic process",860,3,1.59,412,"0.704","0.7691"
"413","GO:0051239","regulation of multicellular organismal process",789,1,1.46,413,"1.000","0.7733"
"414","GO:0050794","regulation of cellular process",5779,9,10.67,414,"1.000","0.7757"
"415","GO:0051649","establishment of localization in cell",800,1,1.48,415,"1.000","0.7780"
"416","GO:0016049","cell growth",808,1,1.49,416,"1.000","0.7814"
"417","GO:0031325","positive regulation of cellular metabolic process",824,1,1.52,417,"1.000","0.7880"
"418","GO:0009793","embryo development ending in seed dormancy",827,1,1.53,418,"0.789","0.7892"
"419","GO:0019752","carboxylic acid metabolic process",1547,2,2.86,419,"1.000","0.7893"
"420","GO:0009611","response to wounding",846,1,1.56,420,"0.797","0.7968"
"421","GO:0051173","positive regulation of nitrogen compound metabolic process",847,1,1.56,421,"1.000","0.7972"
"422","GO:0050793","regulation of developmental process",1576,2,2.91,422,"0.806","0.7981"
"423","GO:0006996","organelle organization",1625,2,3,423,"1.000","0.8122"
"424","GO:0055085","transmembrane transport",888,1,1.64,424,"1.000","0.8125"
"425","GO:0051179","localization",2967,4,5.48,425,"1.000","0.8156"
"426","GO:0009790","embryo development",897,1,1.66,426,"1.000","0.8158"
"427","GO:0071705","nitrogen compound transport",897,1,1.66,427,"1.000","0.8158"
"428","GO:0044281","small molecule metabolic process",3009,4,5.56,428,"1.000","0.8245"
"429","GO:0007049","cell cycle",928,1,1.71,429,"0.826","0.8264"
"430","GO:0010604","positive regulation of macromolecule metabolic process",944,1,1.74,430,"1.000","0.8317"
"431","GO:0044283","small molecule biosynthetic process",970,1,1.79,431,"1.000","0.8399"
"432","GO:0010467","gene expression",4989,7,9.21,432,"1.000","0.8449"
"433","GO:1901135","carbohydrate derivative metabolic process",994,1,1.84,433,"1.000","0.8472"
"434","GO:0006810","transport",2461,3,4.54,434,"0.641","0.8472"
"435","GO:0034645","cellular macromolecule biosynthetic process",1020,1,1.88,435,"1.000","0.8547"
"436","GO:0022607","cellular component assembly",1025,1,1.89,436,"1.000","0.8561"
"437","GO:0051234","establishment of localization",2508,3,4.63,437,"1.000","0.8566"
"438","GO:0048522","positive regulation of cellular process",1071,1,1.98,438,"1.000","0.8684"
"439","GO:0009653","anatomical structure morphogenesis",1901,2,3.51,439,"1.000","0.8766"
"440","GO:0070887","cellular response to chemical stimulus",2258,7,4.17,440,"1.000","0.8868"
"441","GO:0071702","organic substance transport",1172,1,2.16,441,"1.000","0.8918"
"442","GO:0044085","cellular component biogenesis",1994,2,3.68,442,"1.000","0.8934"
"443","GO:0009266","response to temperature stimulus",1315,1,2.43,443,"0.918","0.9182"
"444","GO:0016043","cellular component organization",3066,3,5.66,444,"1.000","0.9352"
"445","GO:0048589","developmental growth",1455,1,2.69,445,"0.938","0.9379"
"446","GO:0071840","cellular component organization or biogenesis",3882,4,7.17,446,"1.000","0.9438"
"447","GO:0051171","regulation of nitrogen compound metabolic process",3545,3,6.55,447,"0.622","0.9692"
"448","GO:0080090","regulation of primary metabolic process",3678,3,6.79,448,"0.786","0.9752"
"449","GO:0019219","regulation of nucleobase-containing compound metabolic process",2929,2,5.41,449,"0.986","0.9780"
"450","GO:0044249","cellular biosynthetic process",5903,5,10.9,450,"1.000","0.9924"
"451","GO:0009058","biosynthetic process",7016,8,12.96,451,"1.000","0.9933"
"452","GO:0019438","aromatic compound biosynthetic process",3607,2,6.66,452,"0.994","0.9937"
"453","GO:0031323","regulation of cellular metabolic process",3658,2,6.75,453,"1.000","0.9943"
"454","GO:1901576","organic substance biosynthetic process",6661,6,12.3,454,"1.000","0.9991"
"455","GO:0009059","macromolecule biosynthetic process",4650,2,8.59,455,"0.999","0.9992"
"456","GO:1901570","fatty acid derivative biosynthetic process",52,2,0.1,456,"1.000","1.0000"
"457","GO:0071310","cellular response to organic substance",1814,6,3.35,457,"1.000","1.0000"
"458","GO:0008150","biological_process",22745,42,42,458,"1.000","1.0000"
"459","GO:0010166","wax metabolic process",45,2,0.08,459,"1.000","1.0000"
"460","GO:1901568","fatty acid derivative metabolic process",60,2,0.11,460,"1.000","1.0000"
"461","GO:0000002","mitochondrial genome maintenance",14,0,0.03,461,"1.000","1.0000"
"462","GO:0000012","single strand break repair",7,0,0.01,462,"1.000","1.0000"
"463","GO:0000018","regulation of DNA recombination",27,0,0.05,463,"1.000","1.0000"
"464","GO:0000023","maltose metabolic process",6,0,0.01,464,"1.000","1.0000"
"465","GO:0000027","ribosomal large subunit assembly",26,0,0.05,465,"1.000","1.0000"
"466","GO:0000028","ribosomal small subunit assembly",27,0,0.05,466,"1.000","1.0000"
"467","GO:0000038","very long-chain fatty acid metabolic process",40,0,0.07,467,"1.000","1.0000"
"468","GO:0000041","transition metal ion transport",75,0,0.14,468,"1.000","1.0000"
"469","GO:0000045","autophagosome assembly",30,0,0.06,469,"1.000","1.0000"
"470","GO:0000054","ribosomal subunit export from nucleus",20,0,0.04,470,"1.000","1.0000"
"471","GO:0000055","ribosomal large subunit export from nucleus",11,0,0.02,471,"1.000","1.0000"
"472","GO:0000056","ribosomal small subunit export from nucleus",7,0,0.01,472,"1.000","1.0000"
"473","GO:0000070","mitotic sister chromatid segregation",83,0,0.15,473,"1.000","1.0000"
"474","GO:0000075","cell cycle checkpoint signaling",40,0,0.07,474,"1.000","1.0000"
"475","GO:0000076","DNA replication checkpoint signaling",14,0,0.03,475,"1.000","1.0000"
"476","GO:0000077","DNA damage checkpoint signaling",16,0,0.03,476,"1.000","1.0000"
"477","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity",54,0,0.1,477,"1.000","1.0000"
"478","GO:0000082","G1/S transition of mitotic cell cycle",12,0,0.02,478,"1.000","1.0000"
"479","GO:0000086","G2/M transition of mitotic cell cycle",33,0,0.06,479,"1.000","1.0000"
"480","GO:0000096","sulfur amino acid metabolic process",58,0,0.11,480,"1.000","1.0000"
"481","GO:0000097","sulfur amino acid biosynthetic process",38,0,0.07,481,"1.000","1.0000"
"482","GO:0000103","sulfate assimilation",25,0,0.05,482,"1.000","1.0000"
"483","GO:0000105","histidine biosynthetic process",8,0,0.01,483,"1.000","1.0000"
"484","GO:0000122","negative regulation of transcription by RNA polymerase II",37,0,0.07,484,"1.000","1.0000"
"485","GO:0000132","establishment of mitotic spindle orientation",7,0,0.01,485,"1.000","1.0000"
"486","GO:0000154","rRNA modification",40,0,0.07,486,"1.000","1.0000"
"487","GO:0000160","phosphorelay signal transduction system",106,0,0.2,487,"1.000","1.0000"
"488","GO:0000162","tryptophan biosynthetic process",16,0,0.03,488,"1.000","1.0000"
"489","GO:0000165","MAPK cascade",18,0,0.03,489,"1.000","1.0000"
"490","GO:0000209","protein polyubiquitination",81,0,0.15,490,"1.000","1.0000"
"491","GO:0000212","meiotic spindle organization",5,0,0.01,491,"1.000","1.0000"
"492","GO:0000226","microtubule cytoskeleton organization",209,0,0.39,492,"1.000","1.0000"
"493","GO:0000244","spliceosomal tri-snRNP complex assembly",5,0,0.01,493,"1.000","1.0000"
"494","GO:0000245","spliceosomal complex assembly",19,0,0.04,494,"1.000","1.0000"
"495","GO:0000266","mitochondrial fission",12,0,0.02,495,"1.000","1.0000"
"496","GO:0000278","mitotic cell cycle",298,0,0.55,496,"1.000","1.0000"
"497","GO:0000280","nuclear division",230,0,0.42,497,"1.000","1.0000"
"498","GO:0000281","mitotic cytokinesis",37,0,0.07,498,"1.000","1.0000"
"499","GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",47,0,0.09,499,"1.000","1.0000"
"500","GO:0000289","nuclear-transcribed mRNA poly(A) tail shortening",16,0,0.03,500,"1.000","1.0000"
"501","GO:0000290","deadenylation-dependent decapping of nuclear-transcribed mRNA",10,0,0.02,501,"1.000","1.0000"
"502","GO:0000291","nuclear-transcribed mRNA catabolic process, exonucleolytic",26,0,0.05,502,"1.000","1.0000"
"503","GO:0000302","response to reactive oxygen species",159,0,0.29,503,"1.000","1.0000"
"504","GO:0000303","response to superoxide",16,0,0.03,504,"1.000","1.0000"
"505","GO:0000304","response to singlet oxygen",10,0,0.02,505,"1.000","1.0000"
"506","GO:0000305","response to oxygen radical",16,0,0.03,506,"1.000","1.0000"
"507","GO:0000338","protein deneddylation",10,0,0.02,507,"1.000","1.0000"
"508","GO:0000373","Group II intron splicing",29,0,0.05,508,"1.000","1.0000"
"509","GO:0000375","RNA splicing, via transesterification reactions",247,0,0.46,509,"1.000","1.0000"
"510","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",247,0,0.46,510,"1.000","1.0000"
"511","GO:0000380","alternative mRNA splicing, via spliceosome",24,0,0.04,511,"1.000","1.0000"
"512","GO:0000381","regulation of alternative mRNA splicing, via spliceosome",10,0,0.02,512,"1.000","1.0000"
"513","GO:0000387","spliceosomal snRNP assembly",24,0,0.04,513,"1.000","1.0000"
"514","GO:0000393","spliceosomal conformational changes to generate catalytic conformation",5,0,0.01,514,"1.000","1.0000"
"515","GO:0000394","RNA splicing, via endonucleolytic cleavage and ligation",13,0,0.02,515,"1.000","1.0000"
"516","GO:0000395","mRNA 5'-splice site recognition",7,0,0.01,516,"1.000","1.0000"
"517","GO:0000398","mRNA splicing, via spliceosome",217,0,0.4,517,"1.000","1.0000"
"518","GO:0000413","protein peptidyl-prolyl isomerization",29,0,0.05,518,"1.000","1.0000"
