ID,In VCF?,As,Ca,Cd,Co,Cu,Fe,K,Li,Mg,Mn,Mo,Na,Ni,P,Rb,S,Se,Sr,Zn
STE_3,Imp,17.4838969,14719.16223,0.361420963,17.21016612,26.18958595,43473.76411,16299.03015,32.39453917,12699.50031,936.9776681,0.997887873,11464.51452,37.02076083,1177.991528,86.35417024,467.7507257,0.513675884,136.7084105,133.4709756
STE_4,Imp,17.4838969,14719.16223,0.361420963,17.21016612,26.18958595,43473.76411,16299.03015,32.39453917,12699.50031,936.9776681,0.997887873,11464.51452,37.02076083,1177.991528,86.35417024,467.7507257,0.513675884,136.7084105,133.4709756
STE_5,Imp,17.4838969,14719.16223,0.361420963,17.21016612,26.18958595,43473.76411,16299.03015,32.39453917,12699.50031,936.9776681,0.997887873,11464.51452,37.02076083,1177.991528,86.35417024,467.7507257,0.513675884,136.7084105,133.4709756
STE_6,Imp,17.4838969,14719.16223,0.361420963,17.21016612,26.18958595,43473.76411,16299.03015,32.39453917,12699.50031,936.9776681,0.997887873,11464.51452,37.02076083,1177.991528,86.35417024,467.7507257,0.513675884,136.7084105,133.4709756
STE_7,Imp,17.4838969,14719.16223,0.361420963,17.21016612,26.18958595,43473.76411,16299.03015,32.39453917,12699.50031,936.9776681,0.997887873,11464.51452,37.02076083,1177.991528,86.35417024,467.7507257,0.513675884,136.7084105,133.4709756
STE_8,Imp,17.4838969,14719.16223,0.361420963,17.21016612,26.18958595,43473.76411,16299.03015,32.39453917,12699.50031,936.9776681,0.997887873,11464.51452,37.02076083,1177.991528,86.35417024,467.7507257,0.513675884,136.7084105,133.4709756
TEMP_BOD_1,n,0.706364618,339.1257333,0.278028672,1.271696432,7.654744103,1154.486454,66.55887463,0.020209582,168.0319353,61.44862649,0.063630796,43.98941898,4.273225591,39.4489108,0.112069365,740.7065314,1.847093974,2.507170793,7.874292517
TEMP_BOD_2,n,0.658069344,387.0504525,0.257489801,1.313229165,7.100301759,1159.837008,64.92824434,0.020605003,180.9964022,80.64579561,0.057665353,44.14984814,4.070494683,38.14448292,0.094468946,818.4423376,1.951398453,2.533041667,38.48169305
TEMP_BOD_3,n,0.648524967,312.7959612,0.325531317,1.217096918,7.031998522,1012.292941,59.21891334,0.017894127,164.8814543,79.67805488,0.049641734,38.19164323,3.972709377,31.7409044,0.087163316,983.8243759,1.394486221,1.483385285,10.12976303
TET_1,n,0.440958911,445.642479,0.020761454,0.050696662,0.478600347,28.45540582,96.43919956,0.025824125,242.7781856,7.613791098,0.011116812,2383.702307,0.15560704,22.30496241,0.058511153,235.2697833,0.119449334,3.640086439,7.619447974
TET_2,y,0.36294615,481.9202409,0.014947721,0.050899881,0.97438995,28.86309893,102.0864708,0.026667779,257.3374573,8.808411382,0.011077199,2548.210152,0.181000262,18.55768153,0.057680772,233.6126018,0.084305878,3.696063427,15.9692155
TET_3,n,0.416096428,470.4718628,0.015061221,0.050051196,0.445140154,27.73307171,94.52480483,0.026746316,235.4223585,8.120991478,0.011409393,2232.892773,0.144450714,20.12663072,0.056177119,213.7959456,0.065758099,3.501372305,5.491151507
TET_4,Avg,0.406667163,466.0115276,0.016923465,0.050549246,0.63271015,28.35052549,97.68349173,0.02641274,245.1793338,8.181064653,0.011201135,2388.268411,0.160352672,20.32975822,0.057456348,227.5594436,0.08983777,3.61250739,9.69327166
TET_6,Avg,0.406667163,466.0115276,0.016923465,0.050549246,0.63271015,28.35052549,97.68349173,0.02641274,245.1793338,8.181064653,0.011201135,2388.268411,0.160352672,20.32975822,0.057456348,227.5594436,0.08983777,3.61250739,9.69327166
TET_8,Avg,0.406667163,466.0115276,0.016923465,0.050549246,0.63271015,28.35052549,97.68349173,0.02641274,245.1793338,8.181064653,0.011201135,2388.268411,0.160352672,20.32975822,0.057456348,227.5594436,0.08983777,3.61250739,9.69327166
TMN_1,n,0.256268521,710.0931033,0.194406275,0.154556065,4.052629309,108.9568945,268.5181481,0.235950063,381.3587234,20.18625746,0.040435735,973.9266059,1.041469243,67.30293561,0.309765103,105.519166,0.493289508,5.067032156,9.881634501
TMN_2,n,0.283209079,708.9237632,0.087906933,0.150702053,4.215139087,109.3463045,273.9992337,0.231623651,385.7873767,20.39812768,0.038611259,989.45601,1.081513451,74.97670947,0.302165826,117.7206793,0.470474804,5.035679152,11.47997693
TMN_3,n,0.284680252,726.8341063,0.08900191,0.156014898,4.168581522,109.5248381,272.5694523,0.232638545,387.3848315,20.73195994,0.038960839,996.1342263,1.076253662,80.2128374,0.309297695,123.831222,0.461687312,5.149838949,10.7840203
TNG_1,Imp,1.219634748,26020.04197,0.077090432,11.21871617,15.56953656,25816.80327,15673.68582,7.241376368,10260.35986,311.8202527,0.953812165,20128.94201,23.03988319,936.6615181,51.32388278,811.1791672,0.560281617,443.6244274,39.7539128
TNG_2,Imp,1.219634748,26020.04197,0.077090432,11.21871617,15.56953656,25816.80327,15673.68582,7.241376368,10260.35986,311.8202527,0.953812165,20128.94201,23.03988319,936.6615181,51.32388278,811.1791672,0.560281617,443.6244274,39.7539128
TNG_3,Imp,1.219634748,26020.04197,0.077090432,11.21871617,15.56953656,25816.80327,15673.68582,7.241376368,10260.35986,311.8202527,0.953812165,20128.94201,23.03988319,936.6615181,51.32388278,811.1791672,0.560281617,443.6244274,39.7539128
TNG_4,Imp,1.219634748,26020.04197,0.077090432,11.21871617,15.56953656,25816.80327,15673.68582,7.241376368,10260.35986,311.8202527,0.953812165,20128.94201,23.03988319,936.6615181,51.32388278,811.1791672,0.560281617,443.6244274,39.7539128
TNG_5,Imp,1.219634748,26020.04197,0.077090432,11.21871617,15.56953656,25816.80327,15673.68582,7.241376368,10260.35986,311.8202527,0.953812165,20128.94201,23.03988319,936.6615181,51.32388278,811.1791672,0.560281617,443.6244274,39.7539128
TNT_1,n,0.432626954,459.907239,0.016253535,0.079374374,0.4492864,42.88160663,73.77383284,0.057498774,253.3129216,43.64412926,0.056021058,635.5451936,0.315648358,26.67066036,0.051423808,71.87402281,0.129084166,5.215303568,14.70240565
TNT_2,n,0.294210239,523.3500529,0.012440183,0.093423943,0.508871139,46.55586699,85.21622405,0.070614065,286.6275065,51.63343581,0.065820583,751.3856662,0.349259203,19.75920749,0.059013257,78.55164967,0.102904002,5.817330565,9.79004224
TNT_3,n,0.507491607,565.5729065,0.02159206,0.106604937,0.613226865,45.8616595,91.93326552,0.069851085,307.5968705,58.22654736,0.075238286,768.7153855,0.419842849,33.70502289,0.067628965,92.16099831,0.18564149,6.229023901,17.42744204
TRO_1,y,0.060050968,450.5467681,0.01777971,0.033912579,1.876283141,27.75565913,6.47903643,0.000276644,19.44211847,1.867612092,0.004404128,6.002318709,0.435251542,1.772698985,0.006454174,2.292969757,0.176229217,1.206389904,11.52052885
TRO_2,n,0.071908626,429.0757356,0.018244397,0.039211761,1.936523188,29.97887621,5.947339218,0.000437754,20.90144955,2.095644311,0.004381875,4.557451072,0.474070627,1.9197536,0.007469586,6.642370415,0.160564829,1.194196602,0.159530753
TRO_3,y,0.070082699,413.9075762,0.010873061,0.041969086,1.879946374,28.41853974,7.696075704,0.000497105,20.52822422,2.17100136,0.004236662,4.902778345,0.466622841,2.449419661,0.010088845,-0.212205641,0.119888142,1.059137075,4.771375718
TRO_5,Avg,0.067347431,431.1766933,0.015632389,0.038364475,1.897584234,28.71769169,6.707483784,0.000403834,20.29059741,2.044752588,0.004340888,5.154182709,0.458648337,2.047290749,0.008004202,2.90771151,0.152227396,1.153241194,5.483811774
TRO_9,Avg,0.067347431,431.1766933,0.015632389,0.038364475,1.897584234,28.71769169,6.707483784,0.000403834,20.29059741,2.044752588,0.004340888,5.154182709,0.458648337,2.047290749,0.008004202,2.90771151,0.152227396,1.153241194,5.483811774
TYNE_B_1,n,0.511386456,540.5425725,1.301387475,0.046239657,3.454006257,108.027697,17.29675297,0.003072502,18.28718865,9.960789112,0.006190962,4.100683517,0.61314039,4.377280439,0.405878411,8.526019985,0.283587985,2.352896642,293.0655614
TYNE_B_2,n,0.350544188,560.1259134,1.00152395,0.049992545,3.189920928,108.2141219,18.28736607,0.003346012,19.39099395,10.3765305,0.006463014,4.379624145,0.612536618,3.684766171,0.440796621,18.90389789,0.22696974,2.38578717,171.1755009
TYNE_B_3,n,0.512682286,507.4732288,1.524168065,0.0598865,3.271134438,104.9313577,16.98184531,0.004640348,18.21732556,10.00959811,0.011312727,2.473493548,0.60201973,4.773102425,0.426787453,10.17338734,0.338578875,2.54351295,318.0595361
TYNE_C_1,n,0.482437882,493.0619329,1.775969684,0.091257499,4.307643492,172.6088739,22.77777416,0.003261095,18.13258645,20.93780238,0.009484998,5.101833289,1.39416192,6.336582026,0.401767513,17.88384992,0.327560763,1.846937278,343.1723148
TYNE_C_2,n,0.479678477,461.4300474,1.790210409,0.096897799,4.008829604,170.0959161,21.67613835,0.002750874,17.54291107,21.71957435,0.009636477,4.739427201,1.339585492,6.805880239,0.382840122,18.34857531,0.442844877,1.781528785,351.2424424
TYNE_C_3,n,0.464904651,458.9140256,1.848395211,0.098734819,3.986687067,166.7518975,22.36186957,0.002785342,18.4333598,21.62722705,0.009691187,7.394167236,1.354762093,6.266433735,0.396920029,24.27456605,0.27643339,1.071886733,334.8622264
TYNE-A_1,n,0.648608639,447.4660161,1.489465557,0.181521414,2.912068834,152.8021209,62.5549472,0.006086138,31.23851411,38.9123722,0.009096561,10.17464724,1.183572775,16.06373346,0.204442376,19.88756388,0.339804959,2.044437427,353.487696
TYNE-A_2,n,0.45948837,559.7017771,1.096913425,0.186736471,2.856661101,158.7481643,70.96724968,0.004310874,36.4141357,39.44540114,0.008722542,11.44325179,1.186324415,13.34578223,0.220739363,39.03987111,0.420930054,2.426481399,196.859734
TYNE-A_3,n,0.689274197,469.5287942,1.641195772,0.227805353,3.246011444,179.5883668,71.80442167,0.003819803,34.88770386,47.75205632,0.010344064,10.63081038,1.353648813,18.80326048,0.225441719,23.68691884,0.460864012,1.326795567,373.1280972
UI/AFO_1,n,0.758284706,933.9153827,0.129074122,0.147761478,17.16846072,311.653149,393.2043384,0.091369664,1157.815128,97.72389773,0.121342272,866.1158367,1.196543173,130.8057456,0.417679001,593.4691708,0.761776022,7.960106218,42.89470839
UI/AFO_2a,n,0.501865898,969.8825843,0.088977254,0.144691325,19.85712989,319.9195753,426.7886989,0.100838667,1251.430242,96.87149272,0.122025565,945.2011255,1.166748272,91.68578674,0.440569341,513.3267184,0.789187947,8.133962071,25.85717372
UI/AFO_2b,n,0.72831016,912.6671448,0.11879723,0.134680708,19.70535484,293.9031952,384.1399234,0.086591242,1176.0272,90.24755381,0.113990844,826.05291,1.147670548,120.4816697,0.418820571,569.4410915,0.789151248,7.647405708,39.950593
UIG_1,y,0.364743207,611.3878737,0.125366502,0.677168455,26.65070123,360.7967744,354.7411468,0.022591518,513.650029,64.7100254,0.108446482,426.2382181,2.328758392,94.70740381,0.219871801,215.4213914,0.216886453,6.986306038,89.55746103
UIG_10,Avg,0.27784757,596.963154,0.098374769,0.515443783,27.2708821,291.137441,336.4428913,0.022268448,486.1195207,52.97636069,0.090284093,331.0853177,1.69937975,65.56225404,0.229630831,159.2051909,0.304477397,5.062890164,75.58024668
UIG_2,y,0.215260971,619.6029919,0.073650697,0.435812921,27.15396038,261.8369555,338.5024846,0.023039034,480.9149166,47.96716133,0.081846209,326.5772396,1.390547955,43.7321274,0.233849705,128.6057767,0.323633339,4.152722281,55.22566868
UIG_2b,n,0.253538533,559.8985964,0.096107109,0.433349972,28.00798468,250.7785931,316.0850426,0.021174793,463.7936165,46.25189534,0.080559587,240.4404955,1.378832902,58.24723091,0.235170988,133.5884045,0.372912398,4.049642174,81.95761033
UIG_3,Avg,0.27784757,596.963154,0.098374769,0.515443783,27.2708821,291.137441,336.4428913,0.022268448,486.1195207,52.97636069,0.090284093,331.0853177,1.69937975,65.56225404,0.229630831,159.2051909,0.304477397,5.062890164,75.58024668
UIG_4,Avg,0.27784757,596.963154,0.098374769,0.515443783,27.2708821,291.137441,336.4428913,0.022268448,486.1195207,52.97636069,0.090284093,331.0853177,1.69937975,65.56225404,0.229630831,159.2051909,0.304477397,5.062890164,75.58024668
UIG_5,Avg,0.27784757,596.963154,0.098374769,0.515443783,27.2708821,291.137441,336.4428913,0.022268448,486.1195207,52.97636069,0.090284093,331.0853177,1.69937975,65.56225404,0.229630831,159.2051909,0.304477397,5.062890164,75.58024668
UIG_6,Avg,0.27784757,596.963154,0.098374769,0.515443783,27.2708821,291.137441,336.4428913,0.022268448,486.1195207,52.97636069,0.090284093,331.0853177,1.69937975,65.56225404,0.229630831,159.2051909,0.304477397,5.062890164,75.58024668
UIG_7,Avg,0.27784757,596.963154,0.098374769,0.515443783,27.2708821,291.137441,336.4428913,0.022268448,486.1195207,52.97636069,0.090284093,331.0853177,1.69937975,65.56225404,0.229630831,159.2051909,0.304477397,5.062890164,75.58024668
UIG_8,Avg,0.27784757,596.963154,0.098374769,0.515443783,27.2708821,291.137441,336.4428913,0.022268448,486.1195207,52.97636069,0.090284093,331.0853177,1.69937975,65.56225404,0.229630831,159.2051909,0.304477397,5.062890164,75.58024668
UIG_9,Avg,0.27784757,596.963154,0.098374769,0.515443783,27.2708821,291.137441,336.4428913,0.022268448,486.1195207,52.97636069,0.090284093,331.0853177,1.69937975,65.56225404,0.229630831,159.2051909,0.304477397,5.062890164,75.58024668
VAG.5*_1,n,0.552675986,672.2888408,0.046310311,0.051500895,0.917569546,36.53845407,166.233971,0.028158805,407.1083779,5.240077937,0.029515282,2279.104688,0.248960129,69.14246371,0.014809402,202.1235119,0.089401561,7.032724128,12.14402286
VAG.5*_2,n,0.406404744,645.6131297,0.038061636,0.05279135,0.896211708,35.53030536,163.4436851,0.030367746,407.6319109,5.276028382,0.032355069,2285.246515,0.250098514,56.02173837,0.015529529,182.268746,0.090211331,7.246438107,8.545807014
VAG.5*_3,n,0.540157279,670.2039008,0.050902296,0.056451786,0.954395146,32.55194215,172.037185,0.030776831,412.6440884,5.297915901,0.033693701,2320.812666,0.269224333,71.0847168,0.017397087,196.4422255,0.050253489,7.253786555,18.38212518
VAG_102,Avg,0.499746003,662.7019571,0.045091414,0.053581344,0.922725467,34.87356719,167.2382804,0.029767794,409.1281257,5.27134074,0.031854684,2295.054623,0.256094325,65.41630629,0.015912006,193.6114945,0.076622127,7.177649597,13.02398502
VAG_3,Avg,0.499746003,662.7019571,0.045091414,0.053581344,0.922725467,34.87356719,167.2382804,0.029767794,409.1281257,5.27134074,0.031854684,2295.054623,0.256094325,65.41630629,0.015912006,193.6114945,0.076622127,7.177649597,13.02398502
VAG_4,Avg,0.499746003,662.7019571,0.045091414,0.053581344,0.922725467,34.87356719,167.2382804,0.029767794,409.1281257,5.27134074,0.031854684,2295.054623,0.256094325,65.41630629,0.015912006,193.6114945,0.076622127,7.177649597,13.02398502
VAG_7,Avg,0.499746003,662.7019571,0.045091414,0.053581344,0.922725467,34.87356719,167.2382804,0.029767794,409.1281257,5.27134074,0.031854684,2295.054623,0.256094325,65.41630629,0.015912006,193.6114945,0.076622127,7.177649597,13.02398502
VEG_3,Imp,10.03008805,650.4145968,0.156017749,2.765142818,18.13132555,29858.84498,16496.31716,17.92258496,2890.488923,370.2837225,3.067556718,3491.042684,10.96022699,665.5428996,97.00143083,546.0021636,0.865162522,44.61738178,31.66737364
VEG_4,Imp,10.03008805,650.4145968,0.156017749,2.765142818,18.13132555,29858.84498,16496.31716,17.92258496,2890.488923,370.2837225,3.067556718,3491.042684,10.96022699,665.5428996,97.00143083,546.0021636,0.865162522,44.61738178,31.66737364
VEL_1,n,1.364372766,602.0828199,0.211837211,0.441323905,14.89343587,481.4549762,253.0143043,0.125031583,359.7849998,92.75083249,0.728585827,58.35256867,4.160378996,238.7344723,0.263509199,403.4080723,1.256104692,5.406277213,113.1958609
VEL_2,n,1.057542376,611.0503569,0.156230209,0.446868225,13.76930781,555.0084076,259.5261272,0.133228694,366.7983506,91.9118008,0.754059841,59.94883705,3.86719135,198.8182471,0.262154926,314.5666988,0.936829111,5.602252792,58.89968969
VEL_3,nn,1.091330316,644.6737918,0.225530023,0.441348802,15.44284546,351.1452445,268.4642909,0.133424183,382.9157922,94.13239154,0.645250272,59.48936691,4.188863863,154.9815863,0.275758868,446.3275262,1.08124769,5.650770428,116.396759
VENT-B_1,n,0.471811411,98.62914941,3.586743696,0.026785262,3.028878187,48.40764428,17.33019037,0.003477028,12.47860855,1.923796397,0.003119225,2.287674592,0.8493042,6.368451924,0.407634261,47.37135929,0.13897155,0.30443313,1997.145993
VENT-B_2,n,0.257948644,139.5702363,2.306347823,0.029202978,2.844926734,46.71216478,16.943427,0.003687397,14.41779714,2.008617375,0.003340328,5.286278274,0.747596686,4.659323653,0.388264938,40.54810048,0.087778095,0.343651212,927.09506
VENT-B_3,n,0.443440967,94.76673769,3.851702287,0.028268591,3.005972366,32.75026464,17.39585983,0.003310164,11.89899052,2.287539861,0.003779943,2.639902456,0.852933232,6.676016672,0.411728215,49.80342096,0.157709112,0.279493027,2314.186335
VIL_1,Imp,39.49775516,4172.120879,0.243566509,8.208864638,26.83392923,30725.35129,18230.55056,16.93842236,3488.072006,489.1064978,1.391944837,3987.091926,20.61512156,1570.451521,113.0928741,446.7409665,0.455584508,69.73567806,122.4960932
VIL_2,Imp,39.49775516,4172.120879,0.243566509,8.208864638,26.83392923,30725.35129,18230.55056,16.93842236,3488.072006,489.1064978,1.391944837,3987.091926,20.61512156,1570.451521,113.0928741,446.7409665,0.455584508,69.73567806,122.4960932
VIL_3,Imp,39.49775516,4172.120879,0.243566509,8.208864638,26.83392923,30725.35129,18230.55056,16.93842236,3488.072006,489.1064978,1.391944837,3987.091926,20.61512156,1570.451521,113.0928741,446.7409665,0.455584508,69.73567806,122.4960932
VIL_4,Imp,39.49775516,4172.120879,0.243566509,8.208864638,26.83392923,30725.35129,18230.55056,16.93842236,3488.072006,489.1064978,1.391944837,3987.091926,20.61512156,1570.451521,113.0928741,446.7409665,0.455584508,69.73567806,122.4960932
VIL_5,Imp,39.49775516,4172.120879,0.243566509,8.208864638,26.83392923,30725.35129,18230.55056,16.93842236,3488.072006,489.1064978,1.391944837,3987.091926,20.61512156,1570.451521,113.0928741,446.7409665,0.455584508,69.73567806,122.4960932
VIL_6,Imp,39.49775516,4172.120879,0.243566509,8.208864638,26.83392923,30725.35129,18230.55056,16.93842236,3488.072006,489.1064978,1.391944837,3987.091926,20.61512156,1570.451521,113.0928741,446.7409665,0.455584508,69.73567806,122.4960932
VIL_7,Imp,39.49775516,4172.120879,0.243566509,8.208864638,26.83392923,30725.35129,18230.55056,16.93842236,3488.072006,489.1064978,1.391944837,3987.091926,20.61512156,1570.451521,113.0928741,446.7409665,0.455584508,69.73567806,122.4960932
VIL_8,Imp,39.49775516,4172.120879,0.243566509,8.208864638,26.83392923,30725.35129,18230.55056,16.93842236,3488.072006,489.1064978,1.391944837,3987.091926,20.61512156,1570.451521,113.0928741,446.7409665,0.455584508,69.73567806,122.4960932
VKR_1,n,1.431715639,521.8353596,0.197291939,0.294237589,14.60849715,451.3104753,55.84573211,0.004628734,20.30807993,17.3285067,0.074386415,17.40170362,0.935158061,73.84749455,0.210792533,2368.667232,0.785207582,0.751325367,73.72074717
VKR_2,n,1.024574069,519.0800946,0.137368192,0.299378944,13.26238251,483.8522218,51.88318399,0.004893341,19.31805898,16.53207566,0.075651546,15.74260354,0.879547125,67.21816541,0.203818274,1493.883258,0.694255528,0.677721693,36.9121817
VKR_3,n,1.450313168,499.8811923,0.225273265,0.330278267,16.11598455,441.0876761,55.79855911,0.004572643,20.6056724,18.82443548,0.081561276,16.96918365,1.040609317,73.41627027,0.216486179,2339.818035,0.886596994,0.644750038,81.72222091
VOL_1,n,0.432001843,622.5126409,0.515219258,0.269267341,2.458863772,508.1788013,288.1223677,0.014544214,398.0660939,932.1815467,0.26261327,67.46564188,2.606117051,97.24900088,0.483981085,318.8962012,0.45270134,3.887690723,43.65471343
VOL_2a,n,0.319730586,581.0769988,0.406929488,0.279028278,2.319790927,494.7501658,301.6216161,0.01497824,415.6237554,1007.230439,0.254172772,78.13676124,2.696612883,80.47684589,0.455351322,287.0641924,0.665037665,3.513403574,24.47088402
VOL_2b,n,0.335462556,584.3882694,0.436042676,0.275144418,2.306720637,483.1417949,292.3016892,0.013621201,402.5606171,1047.622946,0.254043428,72.83699266,2.668862262,85.85860465,0.4487291,295.6651266,0.540693964,3.526916623,29.72517297
WAL-1_1,n,0.834933741,287.8684684,112.8629676,0.136443224,2.494778343,17.99505905,225.2982091,0.001717287,22.51862689,7.143586961,0.127256509,21.57005894,4.860098564,84.4256903,0.378762864,124.3618688,0.751849051,0.359580111,3786.811005
WAL-1_2a,n,0.60688024,299.5954409,89.55549837,0.153019715,2.669982832,17.66724157,233.7134121,0.00167431,22.62686002,8.186469245,0.134124407,23.40564425,4.743106853,66.01567132,0.381139262,109.3044107,0.474722984,0.327809688,2300.252931
WAL-1_2b,n,0.82385961,267.5451497,120.3507795,0.152551778,3.759820982,23.32445148,232.0671102,0.001421679,34.19139394,8.97424808,0.131834956,127.5175266,4.947756498,78.40641058,0.381908474,137.7708398,0.444601297,0.281886009,3537.345092
WOL_10,Imp,11.25116697,10512.55202,0.366864446,10.77184192,21.1327384,26464.0357,12429.24646,17.24754353,6138.384285,858.7984214,0.989467995,5867.1336,36.62578365,1326.68562,79.15719659,379.1721002,0.440581611,82.88064046,77.88801358
WOL_2,Imp,11.25116697,10512.55202,0.366864446,10.77184192,21.1327384,26464.0357,12429.24646,17.24754353,6138.384285,858.7984214,0.989467995,5867.1336,36.62578365,1326.68562,79.15719659,379.1721002,0.440581611,82.88064046,77.88801358
WOL_6,Imp,11.25116697,10512.55202,0.366864446,10.77184192,21.1327384,26464.0357,12429.24646,17.24754353,6138.384285,858.7984214,0.989467995,5867.1336,36.62578365,1326.68562,79.15719659,379.1721002,0.440581611,82.88064046,77.88801358
WOL_9,Imp,11.25116697,10512.55202,0.366864446,10.77184192,21.1327384,26464.0357,12429.24646,17.24754353,6138.384285,858.7984214,0.989467995,5867.1336,36.62578365,1326.68562,79.15719659,379.1721002,0.440581611,82.88064046,77.88801358
WSM_1,n,0.539086468,666.8269459,1.400170411,0.18733509,5.222481531,78.84500467,311.11449,0.040837762,509.2166811,90.94655547,0.044736089,4918.599644,0.88610057,41.04769974,0.079509985,404.3786697,0.957239987,3.2693186,45.34690156
WSM_2,n,0.48636097,710.0444599,1.196679761,0.188413772,4.94375754,81.93539657,315.8534236,0.046010105,507.1335746,90.91041137,0.045986136,5053.25573,0.872143932,32.99088483,0.08248091,358.5051799,1.014826621,3.563980848,33.86001455
WSM_3,n,0.485476245,698.3156612,1.278293084,0.190818341,5.19676578,79.86761286,314.4651977,0.044306458,513.6598234,92.56742796,0.044821609,5038.63472,0.871298073,35.08029662,0.081470056,385.2338909,1.133806775,3.439589329,37.05056004
